"","countryfreq","categoryfreq","investmentaffinity","fundingaffinity","milestones","timeinmilestone","relationships","outcome"
"15119",0.578092578435808,0.0787868386975989,0,0,0,-1,3,0
"15120",0.0479117587406587,0.0787868386975989,0,0,0,-1,1,0
"15121",0.00265223021358254,0.0787868386975989,0,0,1,0,1,0
"15122",0.0104841100207498,0.0787868386975989,0,3.23002874103582e-281,2,805,5,0
"15123",0.0479117587406587,0.0787868386975989,0,0,0,-1,0,0
"15124",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15125",0.0422952712295427,0.0787868386975989,0,0,0,-1,0,0
"15126",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15127",0.578092578435808,0.0787868386975989,0,0,1,245,2,0
"15128",0.0479117587406587,0.0787868386975989,0,0,0,-1,0,0
"15129",0.0074574473064262,0.0787868386975989,0,0,1,306,4,0
"15130",0.0812050485982183,0.0787868386975989,0,0,1,0,1,0
"15131",0.0030266627143236,0.0787868386975989,0,0,1,215,2,0
"15132",0.578092578435808,0.0787868386975989,0,0,2,904,3,0
"15133",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15134",0.578092578435808,0.0787868386975989,0,4.26526625310053e-301,2,583,5,0
"15135",0.578092578435808,0.0787868386975989,0,0,1,0,2,0
"15136",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15137",0.0074574473064262,0.0787868386975989,0,0,2,331,3,0
"15138",0.00733263647284584,0.0787868386975989,0,0,1,0,2,0
"15139",0.578092578435808,0.0787868386975989,0,0,1,6235,5,0
"15140",0.0034478992776573,0.0787868386975989,0,0,0,-1,0,0
"15141",0.0126058941916158,0.0787868386975989,0,0,0,-1,0,0
"15142",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15143",0.0812050485982183,0.0787868386975989,0,0,1,578,9,0
"15144",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15145",0.578092578435808,0.0787868386975989,0,0,3,1005,21,1
"15146",0.00610012949123984,0.0787868386975989,0,0,0,-1,0,0
"15147",0.0163034151364338,0.0787868386975989,0,0,0,-1,3,0
"15148",0.578092578435808,0.0787868386975989,0,0,1,2171,0,0
"15149",0.578092578435808,0.0787868386975989,0,0,1,0,2,0
"15150",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15151",0.0812050485982183,0.0787868386975989,0,0,0,-1,0,0
"15152",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15153",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15154",0.00102968937703793,0.0787868386975989,0,0,0,-1,0,0
"15155",0.000670858230494407,0.0787868386975989,0,0,1,114,2,0
"15156",0.578092578435808,0.0787868386975989,0,1.33268388100995e-183,0,-1,4,0
"15157",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15158",0.578092578435808,0.0787868386975989,0,25000,1,0,2,0
"15159",0.0140100160693948,0.0787868386975989,0,0,0,-1,0,0
"15160",0.0163034151364338,0.0787868386975989,0,0,0,-1,0,0
"15161",0.00558528480272088,0.0787868386975989,0,2.6882152511153e-181,2,201,3,0
"15162",0.0812050485982183,0.0787868386975989,0,0,1,0,1,0
"15163",0.578092578435808,0.0787868386975989,0,0,3,2732,13,0
"15164",0.578092578435808,0.0787868386975989,0,0,1,518,2,0
"15165",0.00174735167012497,0.0787868386975989,0,0,0,-1,0,0
"15166",0.578092578435808,0.0787868386975989,0,0,1,162,3,0
"15167",0.578092578435808,0.0787868386975989,0,0,1,133,10,0
"15168",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15169",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15170",0.0812050485982183,0.0787868386975989,0,0,0,-1,0,0
"15171",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15172",0.0422952712295427,0.0787868386975989,0,0,1,2922,12,0
"15173",0.578092578435808,0.0787868386975989,0,0,0,-1,11,0
"15174",0.578092578435808,0.0787868386975989,0,0,1,365,2,0
"15175",0.0163034151364338,0.0787868386975989,0,0,1,0,2,0
"15176",0.578092578435808,0.0787868386975989,0,1.03064893212421e-216,1,121,2,0
"15177",0.0812050485982183,0.0787868386975989,0,0,1,40,0,0
"15178",0.578092578435808,0.0787868386975989,0,0,0,-1,2,0
"15179",0.00527325771876999,0.0787868386975989,0,0,0,-1,0,0
"15180",0.00127931104419864,0.0787868386975989,0,0,0,-1,0,0
"15181",0.578092578435808,0.0787868386975989,0,0,1,0,2,0
"15182",0.0479117587406587,0.0787868386975989,0,0,0,-1,0,0
"15183",0.00513284553099209,0.0787868386975989,0,0,1,1332,2,0
"15184",0.578092578435808,0.0787868386975989,0,0,1,577,2,0
"15185",0.578092578435808,0.0787868386975989,0,0,3,2410,9,0
"15186",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15187",0.578092578435808,0.0787868386975989,0,0,1,322,0,0
"15188",0.00265223021358254,0.0787868386975989,0,0,2,515,3,0
"15189",0.578092578435808,0.0787868386975989,0,0,0,-1,2,0
"15190",0.00163814219074216,0.0787868386975989,0,0,0,-1,0,0
"15191",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15192",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15193",0.00110769614802565,0.0787868386975989,0,0,2,1810,2,0
"15194",0.0163034151364338,0.0787868386975989,0,0,1,5094,3,0
"15195",0.578092578435808,0.0787868386975989,0,1.5681397021812e-134,1,333,5,0
"15196",0.00747304866062374,0.0787868386975989,0,0,0,-1,0,0
"15197",0.578092578435808,0.0787868386975989,0,0,1,4749,8,0
"15198",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15199",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15200",0.0104841100207498,0.0787868386975989,0,0,1,3257,23,0
"15201",0.0140100160693948,0.0787868386975989,0,0,0,-1,0,0
"15202",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15203",0.578092578435808,0.0787868386975989,0,0,0,-1,2,0
"15204",0.00024962166716071,0.0787868386975989,0,0,1,547,2,0
"15205",0.0163034151364338,0.0787868386975989,0,6.34294628104551e-174,3,937,3,0
"15206",0.00424356834173206,0.0787868386975989,0,0,1,0,3,0
"15207",0.578092578435808,0.0787868386975989,0,0,3,4759,8,0
"15208",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15209",0.0422952712295427,0.0787868386975989,0,1.08575562902549e-74,2,185,1,0
"15210",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15211",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15212",0.00424356834173206,0.0787868386975989,0,6.75564752089813e-44,1,0,4,0
"15213",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15214",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15215",0.022153922960513,0.0787868386975989,0,0,1,365,1,0
"15216",0.578092578435808,0.0787868386975989,0,0,1,1308,2,0
"15217",0.0126058941916158,0.0787868386975989,0,0,1,243,2,0
"15218",0.578092578435808,0.0787868386975989,0,0,1,0,3,0
"15219",0.578092578435808,0.0787868386975989,0,0,0,-1,6,0
"15220",0.578092578435808,0.0787868386975989,0,0,0,-1,2,1
"15221",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15222",0.00610012949123984,0.0787868386975989,0,0,1,0,1,0
"15223",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15224",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15225",0.00610012949123984,0.0787868386975989,0,0,2,155,2,0
"15226",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15227",0.578092578435808,0.0787868386975989,0,0,1,2465,8,0
"15228",0.0197981184766838,0.0787868386975989,0,0,0,-1,2,0
"15229",0.000452439271728786,0.0787868386975989,0,0,0,-1,4,0
"15230",0.00336989250666958,0.0787868386975989,0,0,1,267,3,0
"15231",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15232",0.578092578435808,0.0787868386975989,0,6.00209503792385e-231,5,7282,246,1
"15233",0.0140100160693948,0.0787868386975989,0,4.16871782699227e-277,0,-1,0,0
"15234",0.0479117587406587,0.0787868386975989,0,0,0,-1,1,0
"15235",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15236",0.578092578435808,0.0787868386975989,0,0,2,1761,3,0
"15237",0.578092578435808,0.0787868386975989,0,0,0,-1,28,0
"15238",0.0422952712295427,0.0787868386975989,0,0,0,-1,0,0
"15239",0.00558528480272088,0.0787868386975989,0,0,0,-1,0,0
"15240",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15241",0.0812050485982183,0.0787868386975989,0,0,0,-1,0,0
"15242",0.0163034151364338,0.0787868386975989,0,0,0,-1,0,0
"15243",0.00610012949123984,0.0787868386975989,0,0,1,365,1,0
"15244",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15245",0.0197981184766838,0.0787868386975989,0,1.56786195380779e-118,2,511,5,0
"15246",0.0812050485982183,0.0787868386975989,0,0,1,0,1,0
"15247",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15248",0.0422952712295427,0.0787868386975989,0,0,0,-1,0,0
"15249",0.578092578435808,0.0787868386975989,0,0,1,3287,19,0
"15250",0.00733263647284584,0.0787868386975989,0,0,2,2879,6,0
"15251",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15252",0.00733263647284584,0.0787868386975989,0,0,2,2045,2,0
"15253",0.578092578435808,0.0787868386975989,0,0,0,-1,5,0
"15254",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15255",0.578092578435808,0.0787868386975989,0,0,1,150,7,0
"15256",0.578092578435808,0.0787868386975989,0,0,0,-1,0,1
"15257",0.578092578435808,0.0787868386975989,0,0,1,5326,0,0
"15258",0.0197981184766838,0.0787868386975989,0,0,1,0,1,0
"15259",0.578092578435808,0.0787868386975989,0,0,1,0,3,0
"15260",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15261",0.022153922960513,0.0787868386975989,0,0,1,228,4,0
"15262",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15263",0.578092578435808,0.0787868386975989,0,0,1,366,1,0
"15264",0.0197981184766838,0.0787868386975989,0,4.78812231808276e-192,0,-1,1,0
"15265",0.0140100160693948,0.0787868386975989,0,0,1,101,1,0
"15266",0.578092578435808,0.0787868386975989,0,0,1,0,3,0
"15267",0.00747304866062374,0.0787868386975989,0,0,2,4838,0,0
"15268",0.578092578435808,0.0787868386975989,0,0,1,14,1,0
"15269",0.0812050485982183,0.0787868386975989,0,0,0,-1,0,0
"15270",0.578092578435808,0.0787868386975989,0,0,2,1334,3,1
"15271",0.578092578435808,0.0787868386975989,0,0,1,587,4,0
"15272",0.022153922960513,0.0787868386975989,0,0,0,-1,3,0
"15273",0.0422952712295427,0.0787868386975989,0,0,1,83,1,0
"15274",0.578092578435808,0.0787868386975989,0,0,0,-1,2,0
"15275",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15276",0.578092578435808,0.0787868386975989,0,0,1,2,2,0
"15277",0.0479117587406587,0.0787868386975989,0,5.07684519981558e-232,0,-1,2,0
"15278",0.578092578435808,0.0787868386975989,0,0,2,2039,8,0
"15279",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15280",0.578092578435808,0.0787868386975989,0,0,1,447,0,0
"15281",0.578092578435808,0.0787868386975989,0,0,0,-1,2,1
"15282",0.00513284553099209,0.0787868386975989,0,0,1,0,1,0
"15283",0.578092578435808,0.0787868386975989,0,2.87815949163599e-188,1,507,3,0
"15284",0.578092578435808,0.0787868386975989,0,1.23518185626752e-118,0,-1,3,0
"15285",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15286",0.00191896656629795,0.0787868386975989,0,0,0,-1,2,0
"15287",0.0422952712295427,0.0787868386975989,0,0,1,7087,2,0
"15288",0.578092578435808,0.0787868386975989,0,0,1,906,2,0
"15289",0.0163034151364338,0.0787868386975989,0,0,1,389,2,0
"15290",0.578092578435808,0.0787868386975989,0,0,1,1826,4,0
"15291",0.00166934489913725,0.0787868386975989,0,0,0,-1,6,0
"15292",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15293",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15294",0.578092578435808,0.0787868386975989,0,0,0,-1,2,0
"15295",0.0140100160693948,0.0787868386975989,0,0,1,255,5,0
"15296",0.022153922960513,0.0787868386975989,0,0,2,1279,6,0
"15297",0.0479117587406587,0.0787868386975989,0,0,1,0,2,0
"15298",0.0197981184766838,0.0787868386975989,0,0,0,-1,0,0
"15299",0.578092578435808,0.0787868386975989,0,0,1,256,1,0
"15300",0.0812050485982183,0.0787868386975989,0,0,0,-1,2,0
"15301",0.00140412187777899,0.0787868386975989,0,0,0,-1,1,0
"15302",0.0197981184766838,0.0787868386975989,0,0,0,-1,0,0
"15303",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15304",0.000904878543457572,0.0787868386975989,0,1.93413082343065e-176,1,354,0,0
"15305",0.578092578435808,0.0787868386975989,0,0,1,16071,1,0
"15306",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15307",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15308",0.0126058941916158,0.0787868386975989,0,0,0,-1,0,0
"15309",0.0479117587406587,0.0787868386975989,0,0,0,-1,0,0
"15310",0.00184095979531023,0.0787868386975989,0,0,1,0,3,0
"15311",0.0197981184766838,0.0787868386975989,0,1.32598220367276e-76,2,40,1,0
"15312",0.0104841100207498,0.0787868386975989,0,0,0,-1,2,0
"15313",0.578092578435808,0.0787868386975989,0,0,3,4400,46,1
"15314",0.0812050485982183,0.0787868386975989,0,0,1,371,2,0
"15315",0.578092578435808,0.0787868386975989,0,1.03274313254099e-09,1,0,7,0
"15316",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15317",0.0163034151364338,0.0787868386975989,0,0,0,-1,0,0
"15318",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15319",0.0812050485982183,0.0787868386975989,0,0,0,-1,3,0
"15320",0.578092578435808,0.0787868386975989,0,0,2,6210,14,1
"15321",0.0479117587406587,0.0787868386975989,0,0,0,-1,1,0
"15322",0.0126058941916158,0.0787868386975989,0,0,2,273,3,0
"15323",0.00240260854642183,0.0787868386975989,0,0,0,-1,1,0
"15324",0.578092578435808,0.0787868386975989,0,0,2,1208,3,0
"15325",0.00174735167012497,0.0787868386975989,0,61.7049020433398,1,9,2,0
"15326",0.578092578435808,0.0787868386975989,0,0,1,0,3,0
"15327",0.578092578435808,0.0787868386975989,0,0,1,99,2,0
"15328",0.00255862208839727,0.0787868386975989,0,0,0,-1,4,0
"15329",0.578092578435808,0.0787868386975989,0,0,1,214,4,0
"15330",0.578092578435808,0.0787868386975989,0,1.17329959964107e-154,1,731,1,0
"15331",0.578092578435808,0.0787868386975989,0,0,1,4294,9,0
"15332",0.578092578435808,0.0787868386975989,0,0,0,-1,2,0
"15333",0.0422952712295427,0.0787868386975989,0,0,0,-1,0,0
"15334",0.578092578435808,0.0787868386975989,0,1.51874237192505e-154,1,761,2,0
"15335",0.578092578435808,0.0787868386975989,0,0,1,3896,2,0
"15336",0.578092578435808,0.0787868386975989,0,0,0,-1,2,0
"15337",0.00255862208839727,0.0787868386975989,0,0,1,0,5,0
"15338",0.0126058941916158,0.0787868386975989,0,0,0,-1,0,0
"15339",0.0812050485982183,0.0787868386975989,0,0,0,-1,2,0
"15340",0.578092578435808,0.0787868386975989,0,0,1,247,5,0
"15341",0.578092578435808,0.0787868386975989,0,0,1,20089,3,0
"15342",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15343",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15344",0.0812050485982183,0.0787868386975989,0,0,0,-1,17,0
"15345",0.578092578435808,0.0787868386975989,0,0,1,23668,2,0
"15346",0.578092578435808,0.0787868386975989,0,0,1,502,3,0
"15347",0.578092578435808,0.0787868386975989,0,0,0,-1,3,0
"15348",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15349",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15350",0.0812050485982183,0.0787868386975989,0,0,1,365,2,0
"15351",0.0812050485982183,0.0787868386975989,0,0,1,1376,2,0
"15352",0.578092578435808,0.0787868386975989,0,0,1,3378,4,0
"15353",0.578092578435808,0.0787868386975989,0,3.02296565638249e-113,2,571,4,0
"15354",0.0197981184766838,0.0787868386975989,0,0,1,1416,3,0
"15355",0.578092578435808,0.0787868386975989,0,3.97767741227762e-296,3,842,6,0
"15356",0.578092578435808,0.0787868386975989,0,0,1,126,2,0
"15357",0.00733263647284584,0.0787868386975989,0,0,1,1096,4,0
"15358",0.578092578435808,0.0787868386975989,0,0,1,0,0,0
"15359",0.0479117587406587,0.0787868386975989,0,0,0,-1,0,0
"15360",0.578092578435808,0.0787868386975989,0,0,1,3647,1,0
"15361",0.0163034151364338,0.0787868386975989,0,0,0,-1,0,0
"15362",0.0812050485982183,0.0787868386975989,0,0,1,0,2,0
"15363",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15364",0.00140412187777899,0.0787868386975989,0,0,0,-1,0,0
"15365",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15366",0.0163034151364338,0.0787868386975989,0,0,0,-1,3,0
"15367",0.578092578435808,0.0787868386975989,0,0,3,2027,5,0
"15368",0.578092578435808,0.0787868386975989,0,0,1,487,4,0
"15369",0.0812050485982183,0.0787868386975989,0,0,0,-1,0,0
"15370",0.578092578435808,0.0787868386975989,0,0,1,1346,1,0
"15371",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15372",0.0812050485982183,0.0787868386975989,0,0,0,-1,0,0
"15373",0.578092578435808,0.0787868386975989,0,0,1,1461,2,0
"15374",0.0104841100207498,0.0787868386975989,0,0,0,-1,9,0
"15375",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15376",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15377",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15378",0.0126058941916158,0.0787868386975989,0,0,0,-1,2,0
"15379",0.578092578435808,0.0787868386975989,0,0,2,439,2,0
"15380",1.56013541975443e-05,0.0787868386975989,0,0,0,-1,0,0
"15381",0.0197981184766838,0.0787868386975989,0,3.12260528758329e-185,4,1801,8,0
"15382",0.578092578435808,0.0787868386975989,0,0,2,700,2,0
"15383",0.0422952712295427,0.0787868386975989,0,0,0,-1,1,0
"15384",0.0078786838697599,0.0787868386975989,0,2.61667935486618e-259,1,456,7,0
"15385",0.578092578435808,0.0787868386975989,0,0,1,22,3,0
"15386",0.00733263647284584,0.0787868386975989,0,8.24635502373064e-37,2,341,5,0
"15387",0.022153922960513,0.0787868386975989,0,0,1,0,2,0
"15388",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15389",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15390",0.0479117587406587,0.0787868386975989,0,0,0,-1,0,0
"15391",0.0812050485982183,0.0787868386975989,0,0,0,-1,1,0
"15392",0.0812050485982183,0.0787868386975989,0,0,0,-1,2,0
"15393",0.578092578435808,0.0787868386975989,0,0,1,340,3,0
"15394",0.578092578435808,0.0787868386975989,0,0,1,30,2,0
"15395",0.578092578435808,0.0787868386975989,0,0,1,220,1,0
"15396",0.00527325771876999,0.0787868386975989,0,0,1,1281,3,0
"15397",0.000889277189260028,0.0787868386975989,0,0,0,-1,0,0
"15398",0.578092578435808,0.0787868386975989,0,0,0,-1,1,1
"15399",0.0812050485982183,0.0787868386975989,0,1.85775792612779e-301,2,708,0,0
"15400",0.0479117587406587,0.0787868386975989,0,0,0,-1,1,0
"15401",0.578092578435808,0.0787868386975989,0,2.30109762279166e-284,1,665,5,0
"15402",0.0140100160693948,0.0787868386975989,0,0,0,-1,0,0
"15403",0.578092578435808,0.0787868386975989,0,0,2,1583,10,0
"15404",0.578092578435808,0.0787868386975989,0,0,1,4834,2,0
"15405",0.000187216250370532,0.0787868386975989,0,0,0,-1,2,0
"15406",0.00241820990061937,0.0787868386975989,0,0,1,109,2,0
"15407",0.578092578435808,0.0787868386975989,0,0,1,0,1,0
"15408",0.578092578435808,0.0787868386975989,0,0,1,604,8,0
"15409",0.0479117587406587,0.0787868386975989,0,0,0,-1,1,0
"15410",0.578092578435808,0.0787868386975989,0,0,1,100,0,0
"15411",0.0812050485982183,0.0787868386975989,0,0,1,0,2,0
"15412",0.022153922960513,0.0787868386975989,0,0,0,-1,0,0
"15413",0.578092578435808,0.0787868386975989,0,0,1,0,2,0
"15414",0.578092578435808,0.0787868386975989,0,0,2,4753,5,0
"15415",0.0479117587406587,0.0787868386975989,0,2.38702705149161e-243,1,4748,2,0
"15416",0.578092578435808,0.0787868386975989,0,3.57226993761922e-62,1,153,2,0
"15417",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15418",0.0197981184766838,0.0787868386975989,0,0,1,0,2,0
"15419",0.0812050485982183,0.0787868386975989,0,1.59402376650619e-299,1,583,2,0
"15420",0.0479117587406587,0.0787868386975989,0,0,1,409,3,0
"15421",0.0030266627143236,0.0787868386975989,0,0,1,3530,5,0
"15422",0.578092578435808,0.0787868386975989,0,0,1,0,4,0
"15423",0.0034478992776573,0.0787868386975989,0,0,0,-1,0,0
"15424",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15425",0.00610012949123984,0.0787868386975989,0,0,1,195,2,0
"15426",0.00196577062889059,0.0787868386975989,0,0,0,-1,0,0
"15427",0.00163814219074216,0.0787868386975989,0,0,1,358,0,0
"15428",0.578092578435808,0.0787868386975989,0,0,1,731,1,0
"15429",0.0479117587406587,0.0787868386975989,0,1.59815473230138e-100,1,0,1,0
"15430",0.578092578435808,0.0787868386975989,0,1.49198040126006e-220,1,304,5,0
"15431",0.0812050485982183,0.0787868386975989,0,0,0,-1,0,0
"15432",0.578092578435808,0.0787868386975989,0,0,3,5190,10,0
"15433",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15434",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15435",0.00513284553099209,0.0787868386975989,0,0,1,22,1,0
"15436",0.578092578435808,0.0787868386975989,0,0,0,-1,0,1
"15437",0.578092578435808,0.0787868386975989,0,0,2,690,1,0
"15438",0.00060845281370423,0.0787868386975989,0,0,1,91,1,0
"15439",0.578092578435808,0.0787868386975989,0,4.94312537019062e-265,0,-1,4,0
"15440",0.578092578435808,0.0787868386975989,0,0,2,10286,7,0
"15441",0.00424356834173206,0.0787868386975989,0,0,2,368,3,0
"15442",0.578092578435808,0.0787868386975989,0,0,5,11109,38,1
"15443",0.0812050485982183,0.0787868386975989,0,0,0,-1,0,0
"15444",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15445",0.022153922960513,0.0787868386975989,0,0,1,1054,0,0
"15446",0.0104841100207498,0.0787868386975989,0,0,1,1759,5,0
"15447",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15448",0.0812050485982183,0.0787868386975989,0,0,1,182,1,0
"15449",0.0812050485982183,0.0787868386975989,0,0,1,0,3,0
"15450",0.00513284553099209,0.0787868386975989,0,0,1,1650,4,0
"15451",0.0140100160693948,0.0787868386975989,0,0,0,-1,5,0
"15452",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15453",0.578092578435808,0.0787868386975989,0,0,1,368,1,0
"15454",0.578092578435808,0.0787868386975989,0,0,2,1534,1,0
"15455",0.00184095979531023,0.0787868386975989,0,0,1,0,3,0
"15456",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15457",0.0140100160693948,0.0787868386975989,0,0,1,484,1,0
"15458",0.578092578435808,0.0787868386975989,0,8.05335071498129e-22,1,0,2,0
"15459",0.578092578435808,0.0787868386975989,0,0,1,0,2,0
"15460",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15461",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15462",0.0422952712295427,0.0787868386975989,0,0,0,-1,1,0
"15463",0.578092578435808,0.0787868386975989,0,0,0,-1,0,1
"15464",0.0812050485982183,0.0787868386975989,0,8.38498902526673e-18,0,-1,0,0
"15465",0.578092578435808,0.0787868386975989,0,0,2,3256,3,0
"15466",0.00196577062889059,0.0787868386975989,0,0,1,0,4,0
"15467",0.578092578435808,0.0787868386975989,0,0,0,-1,2,0
"15468",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15469",0.578092578435808,0.0787868386975989,0,0,2,3231,5,0
"15470",0.0479117587406587,0.0787868386975989,0,0,0,-1,3,0
"15471",0.578092578435808,0.0787868386975989,0,3.31137198348794e-197,1,0,1,0
"15472",0.578092578435808,0.0787868386975989,0,0,1,0,2,0
"15473",0.00747304866062374,0.0787868386975989,0,0,1,0,1,0
"15474",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15475",0.00747304866062374,0.0787868386975989,0,0,2,6269,8,1
"15476",0.578092578435808,0.0787868386975989,0,4.13097253016397e-08,0,-1,13,0
"15477",0.0812050485982183,0.0787868386975989,0,0,0,-1,0,0
"15478",0.00485202115543629,0.0787868386975989,0,0,1,8628,2,0
"15479",0.0479117587406587,0.0787868386975989,0,0,1,0,1,0
"15480",0.00010920947938281,0.0787868386975989,0,16.7731313951256,1,98,2,0
"15481",0.578092578435808,0.0787868386975989,0,0,1,18,2,0
"15482",0.578092578435808,0.0787868386975989,0,0,0,-1,5,0
"15483",0.578092578435808,0.0787868386975989,0,0,1,0,2,0
"15484",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15485",0.0422952712295427,0.0787868386975989,0,0,0,-1,0,0
"15486",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15487",0.00265223021358254,0.0787868386975989,0,0,0,-1,0,0
"15488",0.00485202115543629,0.0787868386975989,0,0,0,-1,0,0
"15489",0.0163034151364338,0.0787868386975989,0,1.1261535820279e-87,2,188,3,0
"15490",0.022153922960513,0.0787868386975989,0,0,1,485,2,0
"15491",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15492",0.578092578435808,0.0787868386975989,0,0,2,1010,5,0
"15493",0.000187216250370532,0.0787868386975989,0,0,1,0,2,0
"15494",0.0078786838697599,0.0787868386975989,0,0,0,-1,0,0
"15495",0.578092578435808,0.0787868386975989,0,0,0,-1,4,0
"15496",0.00035883114654352,0.0787868386975989,0,0,0,-1,0,0
"15497",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15498",0.0812050485982183,0.0787868386975989,0,0,0,-1,2,0
"15499",0.00240260854642183,0.0787868386975989,0,0,0,-1,0,0
"15500",0.578092578435808,0.0787868386975989,0,0,0,-1,0,0
"15501",0.0140100160693948,0.0787868386975989,0,0,1,0,2,0
"15502",0.578092578435808,0.0787868386975989,0,1.04290746195417e-122,1,83,4,0
"15503",0.00196577062889059,0.0787868386975989,0,0,1,0,1,0
"15504",0.578092578435808,0.0787868386975989,0,2.42362096616572e-107,1,0,4,0
"15505",0.578092578435808,0.0787868386975989,0,0,1,0,3,0
"15506",0.0479117587406587,0.0787868386975989,0,0,0,-1,2,0
"15507",0.578092578435808,0.0787868386975989,0,0,0,-1,0,1
"15508",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15509",0.00265223021358254,0.0787868386975989,0,0,0,-1,0,0
"15510",0.578092578435808,0.0787868386975989,0,1.74549425336164e-130,0,-1,3,0
"15511",0.578092578435808,0.0787868386975989,0,0,1,0,3,0
"15512",0.000748865001482129,0.0787868386975989,0,0,1,30,1,0
"15513",0.578092578435808,0.0787868386975989,0,0,0,-1,1,0
"15514",0.0812050485982183,0.0787868386975989,0,0,0,-1,3,0
"15515",0.578092578435808,0.0787868386975989,0,0,0,-1,2,0
"15516",0.0812050485982183,0.0787868386975989,0,0,1,69,1,0
